referer_root,referer_page,match_count,quality,high_quality,high_quality_scope,link,match_words,found_in,hops_from_start_root
https://www.obwb.ca/,https://www.obwb.ca/experts-gather-to-discuss-okanagan-water-needs/,1,22,True,https://www.obwb.ca/newsite/water-quality-improvement/,https://www.obwb.ca/newsite/water-quality-improvement/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/experts-gather-to-discuss-okanagan-water-needs/,1,2,False,N\A,https://www.obwb.ca/newsite/collaborative-water-management/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/experts-gather-to-discuss-okanagan-water-needs/,2,3.6,False,N\A,https://www.obwb.ca/,"['Water', 'Water']",anchor,14
https://www.obwb.ca/,https://www.obwb.ca/blog/2013/11/our-water-future-is-just-beginning/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+obwb%2FRfHI+%28Building+Bridges%29,1,2,False,N\A,https://www.obwb.ca/blog/2013/11/our-water-future-is-just-beginning/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/blog/2013/11/our-water-future-is-just-beginning/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+obwb%2FRfHI+%28Building+Bridges%29,1,2,False,N\A,http://engage.gov.bc.ca/watersustainabilityact/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/blog/2013/11/our-water-future-is-just-beginning/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+obwb%2FRfHI+%28Building+Bridges%29,1,1.8,False,N\A,https://www.obwb.ca/staff/,['Water'],anchor,14
https://www.obwb.ca/,https://www.obwb.ca/blog/2013/11/our-water-future-is-just-beginning/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+obwb%2FRfHI+%28Building+Bridges%29,1,2,False,N\A,http://engage.gov.bc.ca/watersustainabilityact/files/2013/10/WSA_legislative-proposal_web-doc.pdf,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/blog/2013/11/our-water-future-is-just-beginning/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+obwb%2FRfHI+%28Building+Bridges%29,1,2,False,N\A,https://www.obwb.ca/blog/2012/01/why-i-stopped-worrying-and-learned-to-love-water-act-modernization/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/blog/2013/11/our-water-future-is-just-beginning/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+obwb%2FRfHI+%28Building+Bridges%29,1,2,False,N\A,http://engage.gov.bc.ca/watersustainabilityact/files/2013/10/WSA_legislative-proposal_web-doc.pdf,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/blog/2013/11/our-water-future-is-just-beginning/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+obwb%2FRfHI+%28Building+Bridges%29,1,1.8,False,N\A,http://www.kelownacapnews.com/news/230737761.html,['Water'],anchor,14
https://www.obwb.ca/,https://www.obwb.ca/blog/2013/11/our-water-future-is-just-beginning/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+obwb%2FRfHI+%28Building+Bridges%29,1,2,False,N\A,https://www.obwb.ca/blog/category/water-act-modernization-2/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/blog/2013/11/our-water-future-is-just-beginning/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+obwb%2FRfHI+%28Building+Bridges%29,1,2,False,N\A,https://www.obwb.ca/blog/category/watershed-management-2/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/blog/2013/11/our-water-future-is-just-beginning/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+obwb%2FRfHI+%28Building+Bridges%29,1,2,False,N\A,https://www.obwb.ca/blog/tag/water-act-modernization/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/blog/2013/11/our-water-future-is-just-beginning/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+obwb%2FRfHI+%28Building+Bridges%29,1,1.8,False,N\A,https://www.obwb.ca/blog/tag/governance/,['Water'],anchor,14
https://www.obwb.ca/,https://www.obwb.ca/blog/2013/11/our-water-future-is-just-beginning/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+obwb%2FRfHI+%28Building+Bridges%29,1,2,False,N\A,https://www.obwb.ca/blog/tag/water-planning/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/blog/2013/11/our-water-future-is-just-beginning/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+obwb%2FRfHI+%28Building+Bridges%29,1,2,False,N\A,https://www.obwb.ca/blog/tag/watershed-management/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/blog/2013/11/our-water-future-is-just-beginning/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+obwb%2FRfHI+%28Building+Bridges%29,1,2,False,N\A,https://www.obwb.ca/blog/2013/11/our-water-future-is-just-beginning/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/blog/2013/11/our-water-future-is-just-beginning/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+obwb%2FRfHI+%28Building+Bridges%29,1,2,False,N\A,http://www.okwaterwise.ca,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/blog/2013/11/our-water-future-is-just-beginning/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+obwb%2FRfHI+%28Building+Bridges%29,1,1.8,False,N\A,https://www.obwb.ca,['Water'],anchor,14
https://www.obwb.ca/,https://www.obwb.ca/blog/2013/11/our-water-future-is-just-beginning/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+obwb%2FRfHI+%28Building+Bridges%29,1,2,False,N\A,http://www.okwaterwise.ca,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/blog/2013/11/our-water-future-is-just-beginning/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+obwb%2FRfHI+%28Building+Bridges%29,1,1.8,False,N\A,https://www.obwb.ca/wsd,['Water'],anchor,14
https://www.obwb.ca/,https://www.obwb.ca/blog/2013/11/our-water-future-is-just-beginning/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+obwb%2FRfHI+%28Building+Bridges%29,1,2,False,N\A,https://www.youtube.com/user/OKBasinWaterBoard,['Water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/experts-gather-to-discuss-okanagan-water-needs-2/,1,1.8,False,N\A,https://www.obwb.ca/about-the-council/,['Water'],anchor,14
https://www.obwb.ca/,https://www.obwb.ca/experts-gather-to-discuss-okanagan-water-needs-2/,1,2,False,N\A,https://www.obwb.ca/overview/collaborative-water-management/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/experts-gather-to-discuss-okanagan-water-needs-2/,1,22,True,https://www.obwb.ca/overview/water-quality-improvement/,https://www.obwb.ca/overview/water-quality-improvement/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/experts-gather-to-discuss-okanagan-water-needs-2/,1,2,False,N\A,https://facebook.com/OkWaterWise,['Water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/experts-gather-to-discuss-okanagan-water-needs-2/,1,2,False,N\A,https://www.instagram.com/okanagan_waterwise/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/experts-gather-to-discuss-okanagan-water-needs-2/,1,2,False,N\A,https://twitter.com/OkWaterWise,['Water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/experts-gather-to-discuss-okanagan-water-needs-2/,1,2,False,N\A,https://www.youtube.com/user/OKBasinWaterBoard,['Water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/experts-gather-to-discuss-okanagan-water-needs-2/,1,2,False,N\A,https://www.obwb.ca/overview-grants/funding-for-water-science-and-policy-projects/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/experts-gather-to-discuss-okanagan-water-needs-2/,1,2,False,N\A,https://www.obwb.ca/milfoil/about-eurasian-watermilfoil/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/experts-gather-to-discuss-okanagan-water-needs-2/,1,22,True,https://www.obwb.ca/overview/water-quality-improvement/,https://www.obwb.ca/overview/water-quality-improvement/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/experts-gather-to-discuss-okanagan-water-needs-2/,1,22,True,https://www.obwb.ca/water-quality-monitoring/,https://www.obwb.ca/water-quality-monitoring/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/experts-gather-to-discuss-okanagan-water-needs-2/,1,2,False,N\A,https://www.obwb.ca/well/,['well'],href,14
https://www.obwb.ca/,https://www.obwb.ca/experts-gather-to-discuss-okanagan-water-needs-2/,3,5.4,False,N\A,https://www.obwb.ca/reporting/,"['Pollution', 'ion', 'on']",anchor,14
https://www.obwb.ca/,https://www.obwb.ca/experts-gather-to-discuss-okanagan-water-needs-2/,1,1.8,False,N\A,https://www.obwb.ca/library/slow-it-spread-it-sink-it/,['water'],anchor,14
https://www.obwb.ca/,https://www.obwb.ca/experts-gather-to-discuss-okanagan-water-needs-2/,1,19.8,True,"<a href=""https://www.obwb.ca/overview-grants/wcqi/"">Water Conservation &amp; Quality</a>",https://www.obwb.ca/overview-grants/wcqi/,['Water'],anchor,14
https://www.obwb.ca/,https://www.obwb.ca/experts-gather-to-discuss-okanagan-water-needs-2/,1,2,False,N\A,https://www.obwb.ca/overview/collaborative-water-management/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/experts-gather-to-discuss-okanagan-water-needs-2/,1,2,False,N\A,https://www.obwb.ca/well/,['well'],href,14
https://www.obwb.ca/,https://www.obwb.ca/experts-gather-to-discuss-okanagan-water-needs-2/,1,1.8,False,N\A,https://www.obwb.ca/ag/,['Water'],anchor,14
https://www.obwb.ca/,https://www.obwb.ca/experts-gather-to-discuss-okanagan-water-needs-2/,1,2,False,N\A,http://www.makewaterwork.ca,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/experts-gather-to-discuss-okanagan-water-needs-2/,1,2,False,N\A,http://www.makewaterwork.ca/plants,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/experts-gather-to-discuss-okanagan-water-needs-2/,1,1.8,False,N\A,https://www.obwb.ca/overview-grants/wcqi/,['Water'],anchor,14
https://www.obwb.ca/,https://www.obwb.ca/experts-gather-to-discuss-okanagan-water-needs-2/,1,1.8,False,N\A,https://www.obwb.ca/wsd,['Water'],anchor,14
https://www.obwb.ca/,https://www.obwb.ca/experts-gather-to-discuss-okanagan-water-needs-2/,1,2,False,N\A,https://www.obwb.ca/tools/bc-water-use-reporting-centre/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/experts-gather-to-discuss-okanagan-water-needs-2/,1,2,False,N\A,https://www.obwb.ca/experts-gather-to-discuss-okanagan-water-needs-2/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/experts-gather-to-discuss-okanagan-water-needs-2/,1,2,False,N\A,https://www.obwb.ca/experts-gather-to-discuss-okanagan-water-needs/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/experts-gather-to-discuss-okanagan-water-needs-2/,2,4,False,N\A,https://www.kelownacapnews.com/news/boil-water-notice-rescinded-for-star-place-water-system-users/,"['water', 'water']",href,14
https://www.obwb.ca/,https://www.obwb.ca/experts-gather-to-discuss-okanagan-water-needs-2/,1,2,False,N\A,https://globalnews.ca/news/5019162/crews-investigating-water-main-break-in-osoyoos/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/experts-gather-to-discuss-okanagan-water-needs-2/,1,2,False,N\A,https://globalnews.ca/news/5014842/okanagan-man-on-trial-for-inappropriate-incident-at-lake-country-water-park/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/experts-gather-to-discuss-okanagan-water-needs-2/,2,4,False,N\A,https://www.kelownacapnews.com/news/boil-water-notice-for-star-place-water-system-customers/,"['water', 'water']",href,14
https://www.obwb.ca/,https://www.obwb.ca/experts-gather-to-discuss-okanagan-water-needs-2/,1,2,False,N\A,https://www.obwb.ca/water-conference-brings-native-non-natives-together/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/experts-gather-to-discuss-okanagan-water-needs-2/,1,2,False,N\A,https://www.obwb.ca/okanagan-water-conference-builds-connections/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/experts-gather-to-discuss-okanagan-water-needs-2/,2,4,False,N\A,https://www.obwb.ca/water-board-recognizes-water-conservation-winners/,"['water', 'water']",href,14
https://www.obwb.ca/,https://www.obwb.ca/experts-gather-to-discuss-okanagan-water-needs-2/,1,2,False,N\A,https://www.obwb.ca/experts-gather-to-discuss-okanagan-water-needs-2/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/experts-gather-to-discuss-okanagan-water-needs-2/,1,2,False,N\A,https://www.obwb.ca/experts-gather-to-discuss-okanagan-water-needs/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/experts-gather-to-discuss-okanagan-water-needs-2/,1,22,True,https://www.obwb.ca/newsite/water-quality-improvement/,https://www.obwb.ca/newsite/water-quality-improvement/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/experts-gather-to-discuss-okanagan-water-needs-2/,1,2,False,N\A,https://www.obwb.ca/newsite/collaborative-water-management/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/experts-gather-to-discuss-okanagan-water-needs-2/,2,3.6,False,N\A,https://www.obwb.ca/,"['Water', 'Water']",anchor,14
https://www.obwb.ca/,https://www.obwb.ca/overview-grants/wcqi/past-awards/,1,1.8,False,N\A,https://www.obwb.ca/about-the-council/,['Water'],anchor,14
https://www.obwb.ca/,https://www.obwb.ca/overview-grants/wcqi/past-awards/,1,2,False,N\A,https://www.obwb.ca/overview/collaborative-water-management/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/overview-grants/wcqi/past-awards/,1,22,True,https://www.obwb.ca/overview/water-quality-improvement/,https://www.obwb.ca/overview/water-quality-improvement/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/overview-grants/wcqi/past-awards/,1,2,False,N\A,https://facebook.com/OkWaterWise,['Water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/overview-grants/wcqi/past-awards/,1,2,False,N\A,https://www.instagram.com/okanagan_waterwise/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/overview-grants/wcqi/past-awards/,1,2,False,N\A,https://twitter.com/OkWaterWise,['Water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/overview-grants/wcqi/past-awards/,1,2,False,N\A,https://www.youtube.com/user/OKBasinWaterBoard,['Water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/overview-grants/wcqi/past-awards/,1,2,False,N\A,https://www.obwb.ca/overview-grants/funding-for-water-science-and-policy-projects/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/overview-grants/wcqi/past-awards/,1,2,False,N\A,https://www.obwb.ca/milfoil/about-eurasian-watermilfoil/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/overview-grants/wcqi/past-awards/,1,22,True,https://www.obwb.ca/overview/water-quality-improvement/,https://www.obwb.ca/overview/water-quality-improvement/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/overview-grants/wcqi/past-awards/,1,22,True,https://www.obwb.ca/water-quality-monitoring/,https://www.obwb.ca/water-quality-monitoring/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/overview-grants/wcqi/past-awards/,1,2,False,N\A,https://www.obwb.ca/well/,['well'],href,14
https://www.obwb.ca/,https://www.obwb.ca/overview-grants/wcqi/past-awards/,3,5.4,False,N\A,https://www.obwb.ca/reporting/,"['Pollution', 'ion', 'on']",anchor,14
https://www.obwb.ca/,https://www.obwb.ca/overview-grants/wcqi/past-awards/,1,1.8,False,N\A,https://www.obwb.ca/library/slow-it-spread-it-sink-it/,['water'],anchor,14
https://www.obwb.ca/,https://www.obwb.ca/overview-grants/wcqi/past-awards/,1,19.8,True,"<a href=""https://www.obwb.ca/overview-grants/wcqi/"">Water Conservation &amp; Quality</a>",https://www.obwb.ca/overview-grants/wcqi/,['Water'],anchor,14
https://www.obwb.ca/,https://www.obwb.ca/overview-grants/wcqi/past-awards/,1,2,False,N\A,https://www.obwb.ca/overview/collaborative-water-management/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/overview-grants/wcqi/past-awards/,1,2,False,N\A,https://www.obwb.ca/well/,['well'],href,14
https://www.obwb.ca/,https://www.obwb.ca/overview-grants/wcqi/past-awards/,1,1.8,False,N\A,https://www.obwb.ca/ag/,['Water'],anchor,14
https://www.obwb.ca/,https://www.obwb.ca/overview-grants/wcqi/past-awards/,1,2,False,N\A,http://www.makewaterwork.ca,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/overview-grants/wcqi/past-awards/,1,2,False,N\A,http://www.makewaterwork.ca/plants,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/overview-grants/wcqi/past-awards/,1,1.8,False,N\A,https://www.obwb.ca/overview-grants/wcqi/,['Water'],anchor,14
https://www.obwb.ca/,https://www.obwb.ca/overview-grants/wcqi/past-awards/,1,1.8,False,N\A,https://www.obwb.ca/wsd,['Water'],anchor,14
https://www.obwb.ca/,https://www.obwb.ca/overview-grants/wcqi/past-awards/,1,2,False,N\A,https://www.obwb.ca/tools/bc-water-use-reporting-centre/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/overview-grants/wcqi/past-awards/,1,19.8,True,"<a href=""https://www.obwb.ca/overview-grants/wcqi/"" property=""v:title"" rel=""v:url"">Water Conservation and Quality Improvement</a>",https://www.obwb.ca/overview-grants/wcqi/,['Water'],anchor,14
https://www.obwb.ca/,https://www.obwb.ca/overview-grants/wcqi/past-awards/,1,22,True,https://www.obwb.ca/newsite/water-quality-improvement/,https://www.obwb.ca/newsite/water-quality-improvement/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/overview-grants/wcqi/past-awards/,1,2,False,N\A,https://www.obwb.ca/newsite/collaborative-water-management/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/overview-grants/wcqi/past-awards/,2,3.6,False,N\A,https://www.obwb.ca/,"['Water', 'Water']",anchor,14
https://www.obwb.ca/,https://www.obwb.ca/workshops/osoyoos-lake-water-science-forum-2015/,1,1.8,False,N\A,https://www.obwb.ca/about-the-council/,['Water'],anchor,14
https://www.obwb.ca/,https://www.obwb.ca/workshops/osoyoos-lake-water-science-forum-2015/,1,2,False,N\A,https://www.obwb.ca/overview/collaborative-water-management/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/workshops/osoyoos-lake-water-science-forum-2015/,1,22,True,https://www.obwb.ca/overview/water-quality-improvement/,https://www.obwb.ca/overview/water-quality-improvement/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/workshops/osoyoos-lake-water-science-forum-2015/,1,2,False,N\A,https://facebook.com/OkWaterWise,['Water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/workshops/osoyoos-lake-water-science-forum-2015/,1,2,False,N\A,https://www.instagram.com/okanagan_waterwise/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/workshops/osoyoos-lake-water-science-forum-2015/,1,2,False,N\A,https://twitter.com/OkWaterWise,['Water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/workshops/osoyoos-lake-water-science-forum-2015/,1,2,False,N\A,https://www.youtube.com/user/OKBasinWaterBoard,['Water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/workshops/osoyoos-lake-water-science-forum-2015/,1,2,False,N\A,https://www.obwb.ca/overview-grants/funding-for-water-science-and-policy-projects/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/workshops/osoyoos-lake-water-science-forum-2015/,1,2,False,N\A,https://www.obwb.ca/milfoil/about-eurasian-watermilfoil/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/workshops/osoyoos-lake-water-science-forum-2015/,1,22,True,https://www.obwb.ca/overview/water-quality-improvement/,https://www.obwb.ca/overview/water-quality-improvement/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/workshops/osoyoos-lake-water-science-forum-2015/,1,22,True,https://www.obwb.ca/water-quality-monitoring/,https://www.obwb.ca/water-quality-monitoring/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/workshops/osoyoos-lake-water-science-forum-2015/,1,2,False,N\A,https://www.obwb.ca/well/,['well'],href,14
https://www.obwb.ca/,https://www.obwb.ca/workshops/osoyoos-lake-water-science-forum-2015/,3,5.4,False,N\A,https://www.obwb.ca/reporting/,"['Pollution', 'ion', 'on']",anchor,14
https://www.obwb.ca/,https://www.obwb.ca/workshops/osoyoos-lake-water-science-forum-2015/,1,1.8,False,N\A,https://www.obwb.ca/library/slow-it-spread-it-sink-it/,['water'],anchor,14
https://www.obwb.ca/,https://www.obwb.ca/workshops/osoyoos-lake-water-science-forum-2015/,1,19.8,True,"<a href=""https://www.obwb.ca/overview-grants/wcqi/"">Water Conservation &amp; Quality</a>",https://www.obwb.ca/overview-grants/wcqi/,['Water'],anchor,14
https://www.obwb.ca/,https://www.obwb.ca/workshops/osoyoos-lake-water-science-forum-2015/,1,2,False,N\A,https://www.obwb.ca/overview/collaborative-water-management/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/workshops/osoyoos-lake-water-science-forum-2015/,1,2,False,N\A,https://www.obwb.ca/well/,['well'],href,14
https://www.obwb.ca/,https://www.obwb.ca/workshops/osoyoos-lake-water-science-forum-2015/,1,1.8,False,N\A,https://www.obwb.ca/ag/,['Water'],anchor,14
https://www.obwb.ca/,https://www.obwb.ca/workshops/osoyoos-lake-water-science-forum-2015/,1,2,False,N\A,http://www.makewaterwork.ca,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/workshops/osoyoos-lake-water-science-forum-2015/,1,2,False,N\A,http://www.makewaterwork.ca/plants,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/workshops/osoyoos-lake-water-science-forum-2015/,1,1.8,False,N\A,https://www.obwb.ca/overview-grants/wcqi/,['Water'],anchor,14
https://www.obwb.ca/,https://www.obwb.ca/workshops/osoyoos-lake-water-science-forum-2015/,1,1.8,False,N\A,https://www.obwb.ca/wsd,['Water'],anchor,14
https://www.obwb.ca/,https://www.obwb.ca/workshops/osoyoos-lake-water-science-forum-2015/,1,2,False,N\A,https://www.obwb.ca/tools/bc-water-use-reporting-centre/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/workshops/osoyoos-lake-water-science-forum-2015/,1,2,False,N\A,https://www.obwb.ca/workshops/osoyoos-lake-water-science-forum-2015/olwsf-2015-presentations/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/workshops/osoyoos-lake-water-science-forum-2015/,1,2,False,N\A,https://www.obwb.ca/workshops/osoyoos-lake-water-science-forum-2015/photos-videos/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/workshops/osoyoos-lake-water-science-forum-2015/,1,2,False,N\A,https://www.obwb.ca/international-water-forum-returns-to-osoyoos-drought-mussels-climate-top-agenda/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/workshops/osoyoos-lake-water-science-forum-2015/,1,2,False,N\A,https://www.obwb.ca/workshops/osoyoos-lake-water-science-forum-2015/ijc-blog/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/workshops/osoyoos-lake-water-science-forum-2015/,1,2,False,N\A,https://www.obwb.ca/workshops/osoyoos-lake-water-science-forum-2015/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/workshops/osoyoos-lake-water-science-forum-2015/,1,2,False,N\A,https://www.obwb.ca/workshops/osoyoos-lake-water-science-forum-2015/olwsf-2015-presentations/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/workshops/osoyoos-lake-water-science-forum-2015/,1,2,False,N\A,https://www.obwb.ca/workshops/osoyoos-lake-water-science-forum-2015/photos-videos/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/workshops/osoyoos-lake-water-science-forum-2015/,1,2,False,N\A,https://www.obwb.ca/workshops/osoyoos-lake-water-science-forum-2011/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/workshops/osoyoos-lake-water-science-forum-2015/,1,2,False,N\A,https://www.obwb.ca/workshops/osoyoos-lake-water-science-forum-2011/2011-olwsf-presentations/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/workshops/osoyoos-lake-water-science-forum-2015/,1,2,False,N\A,https://www.obwb.ca/workshops/osoyoos-lake-water-science-forum-2007/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/workshops/osoyoos-lake-water-science-forum-2015/,1,2,False,N\A,https://www.obwb.ca/workshops/osoyoos-lake-water-science-forum-2007/2007-olwsf-presentations/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/workshops/osoyoos-lake-water-science-forum-2015/,1,22,True,https://www.obwb.ca/newsite/water-quality-improvement/,https://www.obwb.ca/newsite/water-quality-improvement/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/workshops/osoyoos-lake-water-science-forum-2015/,1,2,False,N\A,https://www.obwb.ca/newsite/collaborative-water-management/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/workshops/osoyoos-lake-water-science-forum-2015/,2,3.6,False,N\A,https://www.obwb.ca/,"['Water', 'Water']",anchor,14
https://www.obwb.ca/,https://www.obwb.ca/community-water-forum-november-21/,1,1.8,False,N\A,https://www.obwb.ca/about-the-council/,['Water'],anchor,14
https://www.obwb.ca/,https://www.obwb.ca/community-water-forum-november-21/,1,2,False,N\A,https://www.obwb.ca/overview/collaborative-water-management/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/community-water-forum-november-21/,1,22,True,https://www.obwb.ca/overview/water-quality-improvement/,https://www.obwb.ca/overview/water-quality-improvement/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/community-water-forum-november-21/,1,2,False,N\A,https://facebook.com/OkWaterWise,['Water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/community-water-forum-november-21/,1,2,False,N\A,https://www.instagram.com/okanagan_waterwise/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/community-water-forum-november-21/,1,2,False,N\A,https://twitter.com/OkWaterWise,['Water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/community-water-forum-november-21/,1,2,False,N\A,https://www.youtube.com/user/OKBasinWaterBoard,['Water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/community-water-forum-november-21/,1,2,False,N\A,https://www.obwb.ca/overview-grants/funding-for-water-science-and-policy-projects/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/community-water-forum-november-21/,1,2,False,N\A,https://www.obwb.ca/milfoil/about-eurasian-watermilfoil/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/community-water-forum-november-21/,1,22,True,https://www.obwb.ca/overview/water-quality-improvement/,https://www.obwb.ca/overview/water-quality-improvement/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/community-water-forum-november-21/,1,22,True,https://www.obwb.ca/water-quality-monitoring/,https://www.obwb.ca/water-quality-monitoring/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/community-water-forum-november-21/,1,2,False,N\A,https://www.obwb.ca/well/,['well'],href,14
https://www.obwb.ca/,https://www.obwb.ca/community-water-forum-november-21/,3,5.4,False,N\A,https://www.obwb.ca/reporting/,"['Pollution', 'ion', 'on']",anchor,14
https://www.obwb.ca/,https://www.obwb.ca/community-water-forum-november-21/,1,1.8,False,N\A,https://www.obwb.ca/library/slow-it-spread-it-sink-it/,['water'],anchor,14
https://www.obwb.ca/,https://www.obwb.ca/community-water-forum-november-21/,1,19.8,True,"<a href=""https://www.obwb.ca/overview-grants/wcqi/"">Water Conservation &amp; Quality</a>",https://www.obwb.ca/overview-grants/wcqi/,['Water'],anchor,14
